led7digit-0-2-4-5-6-7-8-9_vs_1	SVM	0.933333333	0.857142857	1	0.444444444	0.833333333	0.813650794	0.037528445
new-thyroid1	SVM	1	1	1	1	0.933333333	0.986666667	0.000711111
newthyroid2	SVM	1	1	1	1	1	1	0
page-blocks-1-3_vs_4	SVM	1	1	1	1	1	1	0
haberman	SMOTE-SVM	0.378378378	0.6	0.6	0.5625	0.64	0.556175676	0.008503907
iris0	SMOTE-SVM	1	1	1	1	1	1	0
led7digit-0-2-4-5-6-7-8-9_vs_1	SMOTE-SVM	0.933333333	0.857142857	1	0.526315789	0.833333333	0.830025063	0.026509944
new-thyroid1	SMOTE-SVM	1	1	1	1	0.933333333	0.986666667	0.000711111
newthyroid2	SMOTE-SVM	1	1	1	1	1	1	0
page-blocks-1-3_vs_4	SMOTE-SVM	1	1	1	1	0.909090909	0.981818182	0.001322314
page-blocks0	SVM	0.847926267	0.812182741	0.776595745	0.793814433	0.779220779	0.801947993	0.000688834
cleveland-0_vs_4	cGAN-SVM	0.8	0.666666667	0.8	0.666666667	1	0.786666667	0.014933333
pima	SVM	0.66	0.666666667	0.629213483	0.723404255	0.707070707	0.677271022	0.001147313
poker-8-9_vs_5	SVM	0.25	0.222222222	0.285714286	0	0	0.151587302	0.015724364
poker-8-9_vs_6	SVM	0.888888889	0.888888889	1	0.75	1	0.905555556	0.008518519
poker-8_vs_6	SVM	1	1	1	1	1	1	0
poker-9_vs_7	SVM	0.666666667	1	0	1	1	0.733333333	0.151111111
segment0	SVM	0.992481203	1	1	0.992481203	1	0.996992481	1.36E-05
shuttle-2_vs_5	SVM	1	1	1	1	1	1	0
shuttle-6_vs_2-3	SVM	1	1	1	1	1	1	0
shuttle-c0-vs-c4	SVM	0.979591837	1	1	1	1	0.995918367	6.66E-05
vehicle0	SVM	0.987654321	0.974358974	0.952380952	0.987654321	0.974358974	0.975281509	0.000166462
vehicle1	SVM	0.775	0.790697674	0.76744186	0.714285714	0.8	0.76948505	0.000892539
vehicle2	SVM	0.977272727	0.965517241	0.988764045	1	1	0.986310803	0.000178973
vehicle3	SVM	0.773333333	0.795454545	0.734177215	0.738095238	0.752941176	0.758800302	0.000524814
vowel0	SVM	1	0.8	0.864864865	1	0.5	0.832972973	0.033754273
winequality-red-3_vs_5	SVM	0	0.4	0.666666667	0	0	0.213333333	0.075377778
page-blocks0	SMOTE-SVM	0.903508772	0.853448276	0.900900901	0.829457364	0.773722628	0.852207588	0.00233637
winequality-red-4	SVM	0.153846154	0.24	0.173913043	0.210526316	0.266666667	0.208990436	0.001712363
winequality-red-8_vs_6-7	SVM	0.285714286	0	0	0.181818182	0	0.093506494	0.014194637
winequality-red-8_vs_6	SVM	0.4	0.222222222	0	0.285714286	0	0.181587302	0.025229126
winequality-white-3-9_vs_5	SVM	0	0.333333333	0.285714286	0.25	0.333333333	0.24047619	0.015442177
winequality-white-3_vs_7	SVM	0.6	0.666666667	0.4	0.4	0.4	0.493333333	0.013511111
wisconsin	SVM	0.936170213	0.949494949	0.969072165	1	0.979166667	0.966780799	0.000499597
pima	SMOTE-SVM	0.654205607	0.666666667	0.653465347	0.752475248	0.730769231	0.69151642	0.001742851
yeast-0-2-5-6_vs_3-7-8-9	SVM	0.772727273	0.842105263	0.4	0.324324324	0.5	0.567831372	0.041854529
ecoli-0-1-4-6_vs_5	cGAN-SVM	1	0.857142857	1	0.666666667	1	0.904761905	0.01723356
yeast-0-2-5-7-9_vs_3-6-8	SVM	0.864864865	0.923076923	0.918918919	0.857142857	0.230769231	0.758954559	0.070472485
yeast-0-3-5-9_vs_7-8	SVM	0.434782609	0.3	0.25	0.823529412	0.571428571	0.475948118	0.042726833
yeast-0-5-6-7-9_vs_4	SVM	0.631578947	0.705882353	0.75	0.428571429	0.451612903	0.593529126	0.017181085
poker-8-9_vs_5	SMOTE-SVM	0.8	0.888888889	0.75	0.909090909	0.769230769	0.823442113	0.004100229
yeast-1-2-8-9_vs_7	SVM	0	0.5	0.6	0.25	0.8	0.43	0.0776
poker-8-9_vs_6	SMOTE-SVM	1	1	1	1	1	1	0
yeast-1-4-5-8_vs_7	SVM	0.25	0.285714286	0.363636364	0	0.5	0.27987013	0.026945522
yeast-1_vs_7	SVM	0.6	0.666666667	0.666666667	0.5	0.5	0.586666667	0.0056
yeast-2_vs_4	SVM	0.8	0.823529412	0.888888889	0.727272727	1	0.847938206	0.008450753
yeast-2_vs_8	SVM	0.888888889	0.666666667	0.666666667	0.4	0.666666667	0.657777778	0.024019753
poker-8_vs_6	SMOTE-SVM	1	1	1	1	1	1	0
poker-9_vs_7	SMOTE-SVM	1	1	1	1	1	1	0
segment0	SMOTE-SVM	0.992481203	1	1	1	1	0.998496241	9.05E-06
shuttle-2_vs_5	SMOTE-SVM	1	1	1	1	1	1	0
shuttle-6_vs_2-3	SMOTE-SVM	1	1	1	1	1	1	0
shuttle-c0-vs-c4	SMOTE-SVM	1	1	1	1	1	1	0
vehicle0	SMOTE-SVM	0.987654321	0.975609756	0.952380952	0.987654321	0.987341772	0.978128225	0.000187129
vehicle1	SMOTE-SVM	0.795180723	0.795454545	0.791666667	0.783505155	0.823529412	0.7978673	0.00018326
ecoli-0-2-3-4_vs_5	SMOTEBoost	1	1	0.727272727	0.571428571	0.421052632	0.743950786	0.053085538
vehicle2	SMOTE-SVM	0.977272727	0.977272727	0.988764045	1	1	0.9886619	0.000103308
vehicle3	SMOTE-SVM	0.820512821	0.781609195	0.756097561	0.732673267	0.75	0.768178569	0.000931259
vowel0	SMOTE-SVM	1	1	1	1	1	1	0
winequality-red-3_vs_5	SMOTE-SVM	0.571428571	0.8	1	0.8	0.8	0.794285714	0.018416327
yeast1	SVM	0.468571429	0.555555556	0.578125	0.430555556	0.614379085	0.529437325	0.004750003
winequality-red-4	SMOTE-SVM	0.37037037	0.709677419	0.448979592	0.782608696	0.444444444	0.551216104	0.026642038
winequality-red-8_vs_6-7	SMOTE-SVM	0.727272727	0.5	0.888888889	0.4	0.5	0.603232323	0.03192058
yeast3	SVM	0.830769231	0.857142857	0.787878788	0.689655172	0.833333333	0.799755876	0.003529154
winequality-red-8_vs_6	SMOTE-SVM	0.888888889	0.666666667	0.8	0.5	0.666666667	0.704444444	0.017560494
yeast4	SVM	0.6	0.555555556	0.625	0.125	0.333333333	0.447777778	0.036695679
ecoli-0-1-4-7_vs_2-3-5-6	cGAN-SVM	0.727272727	0.8	1	0.909090909	0.666666667	0.820606061	0.014568962
yeast5	SVM	0.9	0.736842105	0.777777778	0.8	0.8	0.802923977	0.002888
yeast6	SVM	0.666666667	0.666666667	0.571428571	0.625	0.5	0.605952381	0.004030612
winequality-white-3-9_vs_5	SMOTE-SVM	0.769230769	0.888888889	0.769230769	0.555555556	0.727272727	0.742035742	0.011607558
winequality-white-3_vs_7	SMOTE-SVM	0.666666667	0.888888889	1	1	0.888888889	0.888888889	0.014814815
wisconsin	SMOTE-SVM	0.936170213	0.949494949	0.969072165	1	0.969072165	0.964761898	0.000465889
yeast-0-2-5-6_vs_3-7-8-9	SMOTE-SVM	0.816326531	1	0.6875	0.518518519	0.510638298	0.706596669	0.034452783
yeast-0-2-5-7-9_vs_3-6-8	SMOTE-SVM	0.844444444	0.975609756	0.974358974	0.888888889	0.685714286	0.87380327	0.011388599
yeast-0-3-5-9_vs_7-8	SMOTE-SVM	0.692307692	0.444444444	0.642857143	0.869565217	0.571428571	0.644120614	0.019660713
yeast-0-5-6-7-9_vs_4	SMOTE-SVM	0.8	0.782608696	0.9	0.636363636	0.5	0.723794466	0.01960858
yeast-1-2-8-9_vs_7	SMOTE-SVM	0.666666667	0.6	0.6	0.6	0.666666667	0.626666667	0.001066667
yeast-1-4-5-8_vs_7	SMOTE-SVM	0.571428571	0.666666667	0.6	0.631578947	0.545454545	0.603025746	0.001837486
yeast-1_vs_7	SMOTE-SVM	0.666666667	0.923076923	0.666666667	0.6	0.75	0.721282051	0.012444181
yeast-2_vs_4	SMOTE-SVM	0.916666667	0.9	0.909090909	0.888888889	0.952380952	0.913405483	0.000465822
yeast-2_vs_8	SMOTE-SVM	0.888888889	0.727272727	0.666666667	0.857142857	1	0.827994228	0.014063038
ecoli-0-1-4-7_vs_5-6	cGAN-SVM	0.888888889	1	0.888888889	1	0.4	0.835555556	0.049896296
ecoli-0-1_vs_2-3-5	cGAN-SVM	0.666666667	0.888888889	1	0.888888889	1	0.888888889	0.014814815
yeast1	SMOTE-SVM	0.55483871	0.639053254	0.641975309	0.512562814	0.650306748	0.599747367	0.003100467
yeast3	SMOTE-SVM	0.849315068	0.84375	0.823529412	0.764705882	0.878787879	0.832017648	0.001445445
yeast4	SMOTE-SVM	0.75	0.5625	0.833333333	0.625	0.620689655	0.678304598	0.009749141
yeast5	SMOTE-SVM	0.818181818	0.818181818	0.857142857	1	0.761904762	0.851082251	0.006466146
yeast6	SMOTE-SVM	0.736842105	0.875	0.736842105	0.736842105	0.666666667	0.750438596	0.004617575
ecoli-0-1_vs_5	cGAN-SVM	1	0.857142857	1	0.666666667	1	0.904761905	0.01723356
ecoli-0-2-3-4_vs_5	cGAN-SVM	1	0.857142857	1	0.857142857	0.888888889	0.920634921	0.004333585
ecoli-0-2-6-7_vs_3-5	cGAN-SVM	1	0.75	1	0.75	0.888888889	0.877777778	0.012530864
ecoli-0-3-4-6_vs_5	cGAN-SVM	1	0.857142857	1	0.666666667	0.857142857	0.876190476	0.015056689
ecoli-0-3-4-7_vs_5-6	cGAN-SVM	0.888888889	0.909090909	0.888888889	0.909090909	0.545454545	0.828282828	0.020079584
ecoli-0-3-4_vs_5	cGAN-SVM	1	0.857142857	1	0.857142857	1	0.942857143	0.004897959
ecoli-0-4-6_vs_5	cGAN-SVM	1	0.857142857	1	0.666666667	0.857142857	0.876190476	0.015056689
ecoli-0-6-7_vs_3-5	cGAN-SVM	1	0.75	1	0.857142857	0.888888889	0.899206349	0.008891408
ecoli-0-6-7_vs_5	cGAN-SVM	0.857142857	1	1	0.545454545	0.666666667	0.813852814	0.032975394
ecoli-0_vs_1	cGAN-SVM	0.967741935	1	0.965517241	1	1	0.986651835	0.000267755
ecoli1	cGAN-SVM	0.933333333	0.933333333	0.733333333	0.595744681	0.965517241	0.832252384	0.020783022
ecoli2	cGAN-SVM	0.846153846	0.769230769	0.947368421	0.947368421	0.727272727	0.847478837	0.008105977
ecoli3	cGAN-SVM	0.933333333	0.625	0.875	0.588235294	0.933333333	0.790980392	0.023248616
ecoli4	cGAN-SVM	0.857142857	1	1	0.857142857	0.666666667	0.876190476	0.015056689
glass-0-1-2-3_vs_4-5-6	cGAN-SVM	1	0.75	0.782608696	0.952380952	1	0.89699793	0.011795884
glass-0-1-4-6_vs_2	cGAN-SVM	0.666666667	0.666666667	0.571428571	0.4	0.8	0.620952381	0.017502041
glass-0-1-5_vs_2	cGAN-SVM	0.666666667	0.4	0.571428571	0.4	0.8	0.567619048	0.024003628
glass-0-1-6_vs_2	cGAN-SVM	0.6	0.727272727	0.4	0.4	1	0.625454545	0.050591736
glass-0-1-6_vs_5	cGAN-SVM	1	1	1	0.8	0.25	0.81	0.0844
glass-0-4_vs_5	cGAN-SVM	1	1	1	1	0.5	0.9	0.04
glass-0-6_vs_5	cGAN-SVM	1	1	1	1	1	1	0
glass0	cGAN-SVM	0.727272727	0.764705882	0.875	0.814814815	0.695652174	0.77548912	0.004052792
glass1	cGAN-SVM	0.733333333	0.785714286	0.628571429	0.512820513	0.785714286	0.689230769	0.011072662
glass2	cGAN-SVM	0.545454545	0.75	0.571428571	0.285714286	0	0.430519481	0.068289762
glass4	cGAN-SVM	0.8	1	0.857142857	1	0.5	0.831428571	0.033665306
glass5	cGAN-SVM	1	0.8	1	1	1	0.96	0.0064
glass6	cGAN-SVM	0.8	0.909090909	1	1	0.833333333	0.908484848	0.006833425
haberman	cGAN-SVM	0.258064516	0.5	0.476190476	0.363636364	0.52173913	0.423926097	0.009846222
iris0	cGAN-SVM	1	1	1	1	1	1	0
led7digit-0-2-4-5-6-7-8-9_vs_1	cGAN-SVM	0.7	0.857142857	0.875	0.352941176	0.322580645	0.621532936	0.057485735
new-thyroid1	cGAN-SVM	1	1	1	1	1	1	0
newthyroid2	cGAN-SVM	1	1	1	1	1	1	0
page-blocks-1-3_vs_4	cGAN-SVM	1	1	0.909090909	1	1	0.981818182	0.001322314
page-blocks0	cGAN-SVM	0.847926267	0.812182741	0.776595745	0.793814433	0.779220779	0.801947993	0.000688834
pima	cGAN-SVM	0.647619048	0.685185185	0.660377358	0.745098039	0.701030928	0.687862112	0.00116629
poker-8-9_vs_5	cGAN-SVM	0.266666667	0.25	0.285714286	0	0.25	0.21047619	0.011248526
poker-8-9_vs_6	cGAN-SVM	0.75	0.461538462	0.625	0.181818182	0.428571429	0.489385614	0.037076535
poker-8_vs_6	cGAN-SVM	0.6	0.727272727	0.5	0.4	0.5	0.545454545	0.012264463
poker-9_vs_7	cGAN-SVM	0	0.8	0	1	0.666666667	0.493333333	0.173511111
segment0	cGAN-SVM	0.992481203	1	1	0.992481203	1	0.996992481	1.36E-05
shuttle-2_vs_5	cGAN-SVM	1	1	1	1	1	1	0
shuttle-6_vs_2-3	cGAN-SVM	0.666666667	1	1	1	1	0.933333333	0.017777778
shuttle-c0-vs-c4	cGAN-SVM	0.979591837	1	1	1	1	0.995918367	6.66E-05
vehicle0	cGAN-SVM	0.987654321	0.987341772	0.952380952	0.987654321	0.974358974	0.977878068	0.00018864
vehicle1	cGAN-SVM	0.785714286	0.795454545	0.765957447	0.734693878	0.772727273	0.770909486	0.000432208
vehicle2	cGAN-SVM	0.977272727	0.965517241	0.988764045	1	1	0.986310803	0.000178973
vehicle3	cGAN-SVM	0.725	0.731707317	0.734177215	0.705882353	0.714285714	0.72221052	0.000114117
vowel0	cGAN-SVM	1	0.8	0.842105263	1	0.5	0.828421053	0.033546814
winequality-red-3_vs_5	cGAN-SVM	0	0.666666667	0.5	0.333333333	0	0.3	0.071111111
winequality-red-4	cGAN-SVM	0.263157895	0.153846154	0.064516129	0.315789474	0.166666667	0.192795264	0.00774675
winequality-red-8_vs_6-7	cGAN-SVM	0.181818182	0.24	0.222222222	0.4	0.083333333	0.225474747	0.010558141
winequality-red-8_vs_6	cGAN-SVM	0.333333333	0.285714286	0.25	0.4	0	0.253809524	0.018629478
winequality-white-3-9_vs_5	cGAN-SVM	0.333333333	0.222222222	0.181818182	0.333333333	0.210526316	0.256246677	0.004134464
winequality-white-3_vs_7	cGAN-SVM	0.4	0.857142857	0.3	0.666666667	0.333333333	0.511428571	0.046490703
wisconsin	cGAN-SVM	0.936170213	0.949494949	0.969072165	1	0.979166667	0.966780799	0.000499597
yeast-0-2-5-6_vs_3-7-8-9	cGAN-SVM	0.723404255	0.833333333	0.421052632	0.263157895	0.333333333	0.51485629	0.050004335
yeast-0-2-5-7-9_vs_3-6-8	cGAN-SVM	0.837209302	0.974358974	0.918918919	0.857142857	0.230769231	0.763679857	0.073324101
yeast-0-3-5-9_vs_7-8	cGAN-SVM	0.307692308	0.37037037	0.476190476	0.666666667	0.625	0.489183964	0.019434165
yeast-0-5-6-7-9_vs_4	cGAN-SVM	0.631578947	0.666666667	0.625	0.533333333	0.285714286	0.548458647	0.019200815
yeast-1-2-8-9_vs_7	cGAN-SVM	0.210526316	0.4	0.307692308	0.25	0.533333333	0.340310391	0.013376904
yeast-1-4-5-8_vs_7	cGAN-SVM	0.363636364	0.4	0.25	0.19047619	0.461538462	0.333130203	0.009830335
yeast-1_vs_7	cGAN-SVM	0.545454545	0.666666667	0.533333333	0.615384615	0.347826087	0.54173305	0.011743455
yeast-2_vs_4	cGAN-SVM	0.8	0.842105263	0.888888889	0.727272727	0.952380952	0.842129566	0.005861759
yeast-2_vs_8	cGAN-SVM	0.888888889	0.666666667	0.666666667	0.4	0.666666667	0.657777778	0.024019753
yeast1	cGAN-SVM	0.524822695	0.56	0.610687023	0.477987421	0.607142857	0.556127999	0.002536033
yeast3	cGAN-SVM	0.848484848	0.84375	0.776119403	0.711864407	0.833333333	0.802710398	0.002735478
yeast4	cGAN-SVM	0.380952381	0.526315789	0.555555556	0.19047619	0.461538462	0.422967676	0.017113132
yeast5	cGAN-SVM	0.842105263	0.736842105	0.8	0.8	0.8	0.795789474	0.001134626
yeast6	cGAN-SVM	0.615384615	0.615384615	0.666666667	0.625	0.571428571	0.618772894	0.000919407
cleveland-0_vs_4	SMOTEBoost-SVM	0.4	0.5714285714285715	0.0	0.4	0.3333333333333333	0.34095238095238095	0.03527981859410432
ecoli-0-1-4-6_vs_5	SMOTEBoost-SVM	0.75	0.6666666666666665	0.888888888888889	0.0	0.7272727272727273	0.6065656565656565	0.09727680848892971
ecoli-0-1-4-7_vs_2-3-5-6	SMOTEBoost-SVM	0.6	0.8	0.7692307692307692	0.7692307692307692	0.3846153846153846	0.6646153846153846	0.024558579881656807
ecoli-0-1-4-7_vs_5-6	SMOTEBoost-SVM	0.6666666666666666	0.888888888888889	0.5714285714285715	0.888888888888889	0.17142857142857143	0.6374603174603174	0.06976628873771731
ecoli-0-1_vs_2-3-5	SMOTEBoost-SVM	0.6666666666666665	0.888888888888889	0.8333333333333333	0.6	0.47058823529411764	0.6918954248366013	0.023373847665427827
ecoli-0-1_vs_5	SMOTEBoost-SVM	0.6	0.8571428571428571	0.8	0.5714285714285715	1.0	0.7657142857142858	0.02592653061224489
ecoli-0-2-3-4_vs_5	SMOTEBoost-SVM	0.75	0.75	0.8	0.75	0.6153846153846153	0.7330769230769231	0.0038378698224852117
ecoli-0-2-6-7_vs_3-5	SMOTEBoost-SVM	0.6666666666666665	0.7499999999999999	1.0	0.28571428571428575	0.8	0.7004761904761905	0.055048526077097495
ecoli-0-3-4-6_vs_5	SMOTEBoost-SVM	0.75	0.8571428571428571	0.8	0.6666666666666666	0.5714285714285715	0.7290476190476192	0.01012335600907029
ecoli-0-3-4-7_vs_5-6	SMOTEBoost-SVM	0.8000000000000002	0.888888888888889	0.5714285714285715	0.30303030303030304	0.3333333333333333	0.5793362193362195	0.056288053905369936
ecoli-0-3-4_vs_5	SMOTEBoost-SVM	0.888888888888889	0.8571428571428571	0.8	0.8571428571428571	0.4444444444444445	0.7695238095238095	0.027241521793902747
ecoli-0-4-6_vs_5	SMOTEBoost-SVM	0.888888888888889	0.8571428571428571	0.8	0.6666666666666666	0.4210526315789474	0.7267502088554719	0.029143553397556827
ecoli-0-6-7_vs_3-5	SMOTEBoost-SVM	0.6666666666666665	0.7499999999999999	1.0	0.4285714285714285	0.5454545454545454	0.678138528138528	0.03775585165195555
ecoli-0-6-7_vs_5	SMOTEBoost-SVM	0.75	0.8571428571428571	1.0	0.36363636363636365	0.5714285714285715	0.7084415584415585	0.04930173722381514
ecoli-0_vs_1	SMOTEBoost-SVM	0.9333333333333333	1.0	0.9333333333333333	1.0	0.967741935483871	0.9668817204301074	0.0008890738813735691
ecoli1	SMOTEBoost-SVM	0.9333333333333333	0.9333333333333333	0.5925925925925926	0.5769230769230769	0.7407407407407408	0.7553846153846154	0.024379139779709586
ecoli2	SMOTEBoost-SVM	0.9090909090909091	0.7500000000000001	0.888888888888889	0.8421052631578948	0.45714285714285713	0.76944558365611	0.027391614563472444
ecoli3	SMOTEBoost-SVM	0.7692307692307692	0.42857142857142855	0.6666666666666665	0.588235294117647	0.5	0.5905408317173022	0.014432456356483877
ecoli4	SMOTEBoost-SVM	0.5714285714285715	0.8571428571428571	1.0	0.6666666666666666	0.47058823529411764	0.7131652661064426	0.03681974750684587
glass-0-1-2-3_vs_4-5-6	SMOTEBoost-SVM	0.4705882352941177	0.7499999999999999	0.8000000000000002	0.8695652173913044	0.9523809523809523	0.7685068810132749	0.026822460425661786
glass-0-1-4-6_vs_2	SMOTEBoost-SVM	0.75	0.25	0.3333333333333333	0.5	0.6666666666666666	0.5	0.03611111111111111
glass-0-1-5_vs_2	SMOTEBoost-SVM	0.6666666666666665	0.5	0.36363636363636365	0.5	0.5	0.5060606060606061	0.009237832874196501
glass-0-1-6_vs_2	SMOTEBoost-SVM	0.6666666666666665	0.0	0.4	0.4	0.5	0.39333333333333326	0.04817777777777777
glass-0-1-6_vs_5	SMOTEBoost-SVM	0.0	0.6666666666666666	0.6666666666666666	0.8	0.1111111111111111	0.4488888888888889	0.10674567901234569
glass-0-4_vs_5	SMOTEBoost-SVM	1.0	1.0	1.0	0.8	0.14285714285714288	0.7885714285714285	0.11023673469387754
glass-0-6_vs_5	SMOTEBoost-SVM	1.0	1.0	1.0	0.8	1.0	0.96	0.006399999999999998
glass0	SMOTEBoost-SVM	0.8571428571428571	0.6842105263157894	0.7647058823529412	0.6086956521739131	0.6956521739130435	0.7220814183797089	0.007009495715329642
glass1	SMOTEBoost-SVM	0.717948717948718	0.6486486486486486	0.5294117647058824	0.6153846153846154	0.8000000000000002	0.6622787493375729	0.008420952667659003
glass2	SMOTEBoost-SVM	0.0	0.22222222222222224	0.4	0.5714285714285715	0.5714285714285715	0.3530158730158731	0.047868581506676756
glass4	SMOTEBoost-SVM	0.8	0.8	0.8	0.4	0.0625	0.5725	0.089025
